model	embed_type	lemma	form_1	form_1_freq	form_2	form_2_freq	msps	semantic_label	semantic_def	chisq_eq	p_eq	p_cat	cond_type	k2_sil	k2_var_1	k2_var_2	k2_var_mean	form_sil	form_var_1	form_var_2	form_var_mean	all_var
bert_base_uncased	delta	forget	forgot	28.0	forgotten	39.0	ppt	15(4a)	"To treat with inattention or disregard. ""forgot their old friends"" ""He's now a forgotten hero."""	1.80597014925373	0.179	0.0	no_cond	0.33587250160947196	12.986952293618462	12.76416053646835	12.875556415043405	0.33587250160947196	12.986952293618462	12.76416053646835	12.875556415043405	20.91988545145476
bert_base_uncased	delta	forget	forgot	16.0	forgotten	11.0	ppt	15(5a)	"To disregard intentionally. To overlook. Usually used in the imperative. ""I shouldn't have said that, so just forget it."""	0.925925925925926	0.3359	0.0003	no_cond	0.3471394580383271	12.199944215154666	11.511140410453345	11.855542312804005	0.3471394580383271	12.199944215154666	11.511140410453345	11.855542312804005	20.61877656104751
bert_base_uncased	delta	hang	hanged	1.0	hung	15.0	ppt	16(12a)	"(Informal) To pass time idly or in relaxing or socializing. To hang around. To hang out. ""hanging with friends"" ""hanging at the beach"""	12.25	0.0005	1.0	cat	0.023756944382555493	37.329526973430234	0.0	18.664763486715117	0.3861122170373992	0.0	30.499239553165243	15.249619776582621	37.67370941720164
bert_base_uncased	delta	hang	hanged	0.0	hung	20.0	ppt	16(14a)	Phrases: hang fire, hang it up, hang loose, hang one on, hang out to dry, hang one's hat (on), hang ten, hang tough	20.0	0.0	1.0	cat	0.17742385129590227	36.270536422319005	0.0	18.135268211159502			37.98186623261909		37.98186623261909
bert_base_uncased	delta	hang	hanged	1.0	hung	30.0	ppt	16(15a)	"To fasten to some elevated point without support from below. To suspend. ""hang a picture on the wall"""	27.1290322580645	0.0	1.0	cat	0.09724862996686814	28.000089982825042	28.980666766249282	28.490378374537162	0.34574410335303846	0.0	28.797983810936675	14.398991905468337	31.41475478145256
bert_base_uncased	delta	hang	hanged	98.0	hung	26.0	ppt	16(15b)	"To suspend by the neck until dead; often hanged in the past; often used as a mild oath. ""I'll be hanged"""	41.8064516129032	0.0	0.0	prob	0.4567653324989366	25.487604265887033	27.592727826511304	26.540166046199168	0.4567653324989366	25.487604265887033	27.592727826511304	26.540166046199168	45.33554298740948
bert_base_uncased	delta	hang	hanged	4.0	hung	27.0	pst	16(12a)	"(Informal) To pass time idly or in relaxing or socializing. To hang around. To hang out. ""hanging with friends"" ""hanging at the beach"""	17.0645161290323	0.0	0.1128	cat	0.4144819710947461	29.52567836942746	26.52553368174874	28.0256060255881	0.4144819710947461	29.52567836942746	26.52553368174874	28.0256060255881	39.497618167355434
bert_base_uncased	delta	hang	hanged	0.0	hung	22.0	pst	16(14a)	Phrases: hang fire, hang it up, hang loose, hang one on, hang out to dry, hang one's hat (on), hang ten, hang tough	22.0	0.0	1.0	cat	0.11640751831304941	37.494499642774535	22.562014230399633	30.028256936587084			39.81647507208839		39.81647507208839
bert_base_uncased	delta	hang	hanged	1.0	hung	20.0	pst	16(15a)	"To fasten to some elevated point without support from below. To suspend. ""hang a picture on the wall"""	17.1904761904762	0.0	1.0	cat	0.03010451439369581	34.34394136353323	35.71304888190895	35.0284951227211	0.3838285428348268	0.0	32.58445273428886	16.29222636714443	38.10034683734056
bert_base_uncased	delta	hang	hanged	94.0	hung	3.0	pst	16(15b)	"To suspend by the neck until dead; often hanged in the past; often used as a mild oath. ""I'll be hanged"""	85.3711340206186	0.0	0.2461	cat	0.08592781552123285	27.851661830407988	24.034112008938965	25.942886919673477	0.42363899842012387	25.751695424606662	19.625181040157802	22.688438232382232	28.956822924655455
bert_base_uncased	delta	heave	hove	10.0	heaved	7.0	pst	17(2c)	"To move in an indicated way. (Past tense usually 'hove') ""The ship hove into view."""	0.529411764705882	0.4669	0.0072	no_cond	0.4417689413316642	55.20913241492311	55.28233385829791	55.24573313661051	0.4417689413316642	55.20913241492311	55.28233385829791	55.24573313661051	125.60020791725098
bert_base_uncased	delta	heave	hove	36.0	heaved	0.0	pst	17(2d)	Phrase: heave into view, heave into sight.	36.0	0.0	1.0	cat	0.10289309671189294	38.2666281219373	44.25267317571615	41.25965064882672		45.2854813320279			45.2854813320279
bert_base_uncased	delta	heave	hove	5.0	heaved	12.0	pst	17(8a)	"To throw. To cast. ""heaved her books on the floor"""	2.88235294117647	0.0896	0.0445	no_cond	0.4457889799435197	43.70604843385474	49.82685181813482	46.76645012599478	0.4457889799435197	43.70604843385474	49.82685181813482	46.76645012599478	102.28478850665994
bert_base_uncased	delta	heave	hove	0.0	heaved	22.0	pst	17(9a)	"To utter with obvious effort or with a deep breath. ""heaved a sigh of relief"""	22.0	0.0	1.0	cat	0.0980796217114824	58.81331588418078	63.886613321204685	61.34996460269274			72.59129525105924		72.59129525105924
bert_base_uncased	delta	kneel	kneeled	40.0	knelt	50.0	pst	18(1a)	"To position the body so that one or both knees rest on the floor. ""The prisoners were ordered to kneel."""	1.11111111111111	0.2918	0.0	no_cond	0.4803932623686774	20.921889807846505	18.686394763021205	19.804142285433855	0.4803932623686774	20.921889807846505	18.686394763021205	19.804142285433855	46.22723261582334
bert_base_uncased	delta	kneel	kneeled	60.0	knelt	50.0	pst	18(2a)	"To fall or rest on the knees. ""She kneeled on the floor next to the child."""	0.909090909090909	0.3404	0.0	no_cond	0.49918385768421614	21.08879214521777	19.411206800928138	20.249999473072954	0.49918385768421614	21.08879214521777	19.411206800928138	20.249999473072954	51.02729056096201
bert_base_uncased	delta	knit	knitted	67.0	knit	43.0	ppt	19(3a)	To form by interlacing yarn or thread in a series of connected loops with needles	5.23636363636364	0.0221	0.0	prob	0.4742423109483831	18.3722641027513	14.429753984939405	16.401009043845352	0.4742423109483831	18.3722641027513	14.429753984939405	16.401009043845352	36.89043662149413
bert_base_uncased	delta	knit	knitted	23.0	knit	45.0	ppt	19(4a)	"To link firmly or closely. ""knitted my hands"""	7.11764705882353	0.0076	0.0	prob	0.46953438184156493	11.475376856820015	10.986944310659682	11.231160583739848	0.46953438184156493	11.475376856820015	10.986944310659682	11.231160583739848	24.33799507842853
bert_base_uncased	delta	knit	knitted	12.0	knit	6.0	pst	19(1a)	To make knitted fabrics or objects.	2.0	0.1573	0.0191	no_cond	0.4441806710232898	22.626161231613423	20.605914395364955	21.61603781348919	0.4441806710232898	22.626161231613423	20.605914395364955	21.61603781348919	47.412542999106385
bert_base_uncased	delta	knit	knitted	57.0	knit	29.0	pst	19(3a)	To form by interlacing yarn or thread in a series of connected loops with needles	9.11627906976744	0.0025	0.0	prob	0.44449727976228903	24.343257903701893	18.169222251231385	21.25624007746664	0.44449727976228903	24.343257903701893	18.169222251231385	21.25624007746664	44.08040407569752
bert_base_uncased	delta	knit	knitted	5.0	knit	16.0	pst	19(4a)	"To link firmly or closely. ""knitted my hands"""	5.76190476190476	0.0164	0.0478	prob	0.15592532208818272	30.563064568583474	11.806422734872967	21.18474365172822	0.44106492504315087	15.572877854621732	16.612955105617054	16.092916480119392	31.38743536198733
bert_base_uncased	delta	knit	knitted	10.0	knit	24.0	pst	19(4c)	"To contract into wrinkles. ""knitted her brow"""	5.76470588235294	0.0164	0.0009	prob	0.5737998352555754	14.585237864546064	13.109360325223292	13.84729909488468	0.5737998352555754	13.109360325223292	14.585237864546064	13.84729909488468	42.630323926233736
bert_base_uncased	delta	know	knowed	42.0	knew	63.0	pst	20(4a)	"To perceive directly. To have direct cognition of. To have understanding of. ""importance of knowing oneself"""	4.2	0.0404	0.0	prob	0.3688616048365089	50.06561325084842	51.31431326889334	50.68996325987088	0.3688616048365089	50.06561325084842	51.31431326889334	50.68996325987088	88.96275358941634
bert_base_uncased	delta	know	knowed	26.0	knew	9.0	pst	20(4c)	To recognize as being the same as something previously known. To be acquainted or familiar with. To have experience of.	8.25714285714286	0.0041	0.0022	prob	0.3500812053522974	50.438944796171455	39.782946932764204	45.11094586446783	0.3500812053522974	50.438944796171455	39.782946932764204	45.11094586446783	76.12202831053497
bert_base_uncased	delta	know	knowed	26.0	knew	25.0	pst	20(5a)	To be aware of the truth or factuality of. To be convinced or certain of.	0.0196078431372549	0.8886	0.0	no_cond	0.43355195251095613	59.052836712446286	42.8100871107039	50.93146191157509	0.43355195251095613	59.052836712446286	42.8100871107039	50.93146191157509	107.58760552039524
bert_base_uncased	delta	lay	lain	0.0	laid	18.0	ppt	21(19b)	"To submit for examination and judgment. ""laid her case before the commission"" (I used it more like ""to show for examination"")"	18.0	0.0	1.0	cat	0.02386668767366617	44.87559902601258	47.45977587958127	46.167687452796926			50.65791535438137		50.65791535438137
bert_base_uncased	delta	lay	lain	7.0	laid	13.0	ppt	21(20a)	(Often vulgar) To copulate with.	1.8	0.1797	0.0083	no_cond	0.05465901920253986	0.0	108.88181221583261	54.440906107916305	0.5169188670445881	28.161858967352348	48.78021409322146	38.4710365302869	110.95541426020468
bert_base_uncased	delta	lay	lain	70.0	laid	3.0	ppt	21(2a)	"(Nonstandard) To be or to stay at rest in a horizontal position. To be prostrate. To rest. To recline. ""lie motionless"" ""lie asleep"""	61.4931506849315	0.0	0.2448	cat	0.40935724510914234	36.87567601823544	44.92547913792985	40.90057757808265	0.40935724510914234	36.87567601823544	44.92547913792985	40.90057757808265	42.52518790094309
bert_base_uncased	delta	lay	lain	12.0	laid	34.0	ppt	21(6a)	Phrases: lay an egg, lay eyes on, lay into, lay on the table	10.5217391304348	0.0012	0.0002	prob	0.24515578799025842	55.00578441095712	69.80813011228398	62.40695726162055	0.28188558604624825	33.925445713117455	72.0742736977848	52.99985970545113	89.05376424699253
bert_base_uncased	delta	lay	laid	17.0	lay	0.0	pst	21(13a)	"To dispose or spread over or on a surface. ""lay track"" ""lay plaster"""	17.0	0.0	1.0	cat	0.0960565729299088	15.615719253652719	17.58736255030329	16.601540901978005		19.92418281767258			19.92418281767258
bert_base_uncased	delta	lay	laid	34.0	lay	1.0	pst	21(16a)	"To prepare. To contrive. ""a well-laid plan"""	31.1142857142857	0.0	1.0	cat	0.11051035902759626	24.68761236913859	25.83773218454803	25.26267227684331	0.03127705914208532	28.351473021301967	0.0	14.175736510650983	28.564936199085807
bert_base_uncased	delta	lay	laid	15.0	lay	0.0	pst	21(21a)	Phrases: lay off, lay eyes on, lay the basis	15.0	0.0001	1.0	cat	0.25672250764747473	29.5327121537258	0.0	14.7663560768629		32.916790550508544			32.916790550508544
bert_base_uncased	delta	lay	laid	10.0	lay	61.0	pst	21(2a)	"(Nonstandard) To be or to stay at rest in a horizontal position. To be prostrate. To rest. To recline. ""lie motionless"" ""lie asleep"""	36.6338028169014	0.0	0.0014	prob	0.6245045778776495	24.255184620740494	0.0	12.127592310370247	0.1907402922974551	13.29447286078647	26.4702179141241	19.882345387455285	28.353691711354337
bert_base_uncased	delta	lay	laid	0.0	lay	26.0	pst	21(6b)	To have place. To exist.	26.0	0.0	1.0	cat	0.09562390271249967	31.121478512548073	24.182001037282763	27.65173977491542			27.5608413175106		27.5608413175106
bert_base_uncased	delta	lead	lead	28.0	led	22.0	ppt	22(5b)	"To direct on a course or in a direction. ""a road leading the traveler to the heart of the city"""	0.72	0.3961	0.0	no_cond	0.2947554726522021	21.389784888152953	18.458163820768178	19.923974354460565	0.2947554726522021	21.389784888152953	18.458163820768178	19.923974354460565	29.89805628489393
bert_base_uncased	delta	lead	lead	8.0	led	43.0	ppt	22(7a)	"To direct the operations, activity, or performance of. ""lead an orchestra"" To have charge of. ""lead a campaign"""	24.0196078431373	0.0	0.0058	prob	0.0941692185075284	15.336738682757073	17.07727765159746	16.207008167177264	0.30089184549218206	13.186855756465945	14.15178099709562	13.669318376780783	17.789420012148046
bert_base_uncased	delta	lead	lead	54.0	led	29.0	ppt	22(8a)	"To bring to some conclusion or condition. ""led to believe otherwise"""	7.53012048192771	0.0061	0.0	prob	0.3804829310500365	17.47344795480262	12.642820752718123	15.058134353760371	0.3804829310500365	17.47344795480262	12.642820752718123	15.058134353760371	26.802886025200777
bert_base_uncased	delta	lead	lead	15.0	led	5.0	pst	22(5a)	"To guide on a way especially by going in advance. ""led the officers to his hiding place"""	5.0	0.0253	0.0471	prob	0.3674992144397338	27.498248877403434	29.91098324300261	28.704616060203023	0.3674992144397338	27.498248877403434	29.91098324300261	28.704616060203023	47.15178766176536
bert_base_uncased	delta	lead	lead	15.0	led	23.0	pst	22(5b)	"To direct on a course or in a direction. ""a road leading the traveler to the heart of the city"""	1.68421052631579	0.1944	0.0	no_cond	0.3889926332515201	32.40790048710715	31.540560432700158	31.97423045990365	0.3889926332515201	32.40790048710715	31.540560432700158	31.97423045990365	59.586926699290345
bert_base_uncased	delta	lead	lead	17.0	led	11.0	pst	22(7a)	"To direct the operations, activity, or performance of. ""lead an orchestra"" To have charge of. ""lead a campaign"""	1.28571428571429	0.2568	0.0003	no_cond	0.38155063197299827	20.07135829465598	18.95355395256809	19.512456123612033	0.38155063197299827	20.07135829465598	18.95355395256809	19.512456123612033	36.55831383607368
bert_base_uncased	delta	lead	lead	17.0	led	17.0	pst	22(7c)	"To go at the head of. ""lead a parade"" To be first in or among. ""lead the league"" To have a margain over. ""led his opponent"""	0.0	1.0	0.0	no_cond	0.3904406992124821	36.14713349373952	27.77254668416916	31.959840088954337	0.3904406992124821	36.14713349373952	27.77254668416916	31.959840088954337	58.825537753720006
bert_base_uncased	delta	lead	lead	34.0	led	37.0	pst	22(8a)	"To bring to some conclusion or condition. ""led to believe otherwise"""	0.126760563380282	0.7218	0.0	no_cond	0.43477847709977235	27.825360392650403	27.020217523939703	27.42278895829505	0.43477847709977235	27.825360392650403	27.020217523939703	27.42278895829505	58.141861870491624
bert_base_uncased	delta	leap	leapt	55.0	leaped	56.0	ppt	23(1a)	"To spring free from or as if from the ground. To jump. ""leap over a fence"" ""A fish leaps out of the water."""	0.009009009009009	0.9244	0.0	no_cond	0.4618381642250944	4.708735931931469	4.951784919349609	4.830260425640539	0.4618381642250944	4.708735931931469	4.951784919349609	4.830260425640539	10.770914888848454
bert_base_uncased	delta	leap	leapt	22.0	leaped	23.0	ppt	23(2a)	"To pass abruptly from one state or topic to another. ""the difficult leap from college to the workplace"""	0.0222222222222222	0.8815	0.0	no_cond	0.5168261789328081	4.848443381062581	4.494399178019348	4.671421279540965	0.5168261789328081	4.848443381062581	4.494399178019348	4.671421279540965	12.745657369334374
bert_base_uncased	delta	leap	leapt	21.0	leaped	17.0	ppt	23(2b)	"To act precipitately. ""leaped at the chance"". I used it like 'to move quickly'"	0.421052631578947	0.5164	0.0	no_cond	0.44513012556202297	8.378894048924874	5.982551511112979	7.180722780018926	0.44513012556202297	8.378894048924874	5.982551511112979	7.180722780018926	15.919354599181373
bert_base_uncased	delta	leap	leapt	84.0	leaped	78.0	pst	23(1a)	"To spring free from or as if from the ground. To jump. ""leap over a fence"" ""A fish leaps out of the water."""	0.222222222222222	0.6374	0.0	no_cond	0.4433079102094918	4.831705272321946	4.792471134625904	4.812088203473925	0.4433079102094918	4.831705272321946	4.792471134625904	4.812088203473925	9.9769589197521
bert_base_uncased	delta	leap	leapt	10.0	leaped	9.0	pst	23(2a)	"To pass abruptly from one state or topic to another. ""the difficult leap from college to the workplace"""	0.0526315789473684	0.8185	0.0011	no_cond	0.43771456097603584	6.130573910483266	4.313484449559194	5.22202918002123	0.43771456097603584	6.130573910483266	4.313484449559194	5.22202918002123	11.952120972898536
bert_base_uncased	delta	leap	leapt	6.0	leaped	10.0	pst	23(2b)	"To act precipitately. ""leaped at the chance"""	1.0	0.3173	0.0177	no_cond	0.4465666634382804	5.710801563701703	6.812482337032728	6.261641950367215	0.4465666634382804	5.710801563701703	6.812482337032728	6.261641950367215	14.674399139113895
